% Model,4_roll_mill.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 22 2026, 00:01"
% Dimension,2
% Nodes,5086
% Expressions,6
% Description,"Velocity field, x-component, Velocity field, y-component, Pressure, Viscoelastic extra stress tensor, branch 1, xx-component, Viscoelastic extra stress tensor, branch 1, xy-component, Viscoelastic extra stress tensor, branch 1, yy-component"
% Length unit,m
% x,y,u (m/s) @ epsilon=0.1,v (m/s) @ epsilon=0.1,p (Pa) @ epsilon=0.1,vef.Te_1xx (N/m^2) @ epsilon=0.1,vef.Te_1xy (N/m^2) @ epsilon=0.1,vef.Te_1yy (N/m^2) @ epsilon=0.1
0.012557660329119527,0.014479234830156784,0.006888444162056248,-0.003932690856331963,1.3501690933337256,2.388461329519007,-2.4219286563035856,1.958313543248689
0.01139495244676372,0.014801469324203571,0.007997065307573492,-0.00232875888824383,1.621034529697068,3.6749098655487926,-2.198206227385696,1.0301124266102677
0.011376220369387909,0.014971421820460091,0.007650011612905078,-0.0021160947316199896,1.32193125936878,3.4796468403813425,-2.0156339410334367,0.8281464669072777
0.01124342629880737,0.014842921746160495,0.0080666706196855,-0.002074945678186974,1.6105948532350618,3.8030242025151177,-2.109131077604825,0.8937887014502667
0.013854249083510836,0.013952809235111097,0.005086358159375187,-0.004961594055180789,1.1462853532276593,0.9237853309202179,-1.8765462187706863,2.791975730844365
0.013990342909939129,0.013849726014366208,0.004898645140712821,-0.005079959014370115,1.1358130445499937,0.797192955055145,-1.7975303226093526,2.882224884335974
0.013528783198188036,0.014004621048575694,0.0056298411052668204,-0.004961824440231439,1.2584469503281677,1.2635743150148728,-2.1321450462104186,2.779322811503803
0.013715272156834137,0.014081220275654527,0.005255666488109058,-0.004786502281982025,1.142531609611981,1.0551202150972314,-1.9355360389780267,2.658968431109645
0.01,0.015,0.008329346644707865,8.297821825038603E-6,1.3256446384120049,4.586188099971612,-1.143622809892386,0.057991056610335635
0.010157039844353498,0.01499753324023817,0.008325190248491396,-2.5811974649770546E-4,1.4992261865684824,4.516271006193213,-1.2847958862502729,0.1347346365265914
0.01007842976979889,0.01514785254261665,0.007960694460280386,-1.2200816619656694E-4,1.3652355257919435,4.244720592034397,-1.1140194251300157,0.017376839163811112
0.009917767793969169,0.01513312123502651,0.007994964136894671,1.2785831063244623E-4,1.366388125690315,4.327692837527611,-0.9860038698854999,-0.0438328297706418
0.009842960155646504,0.01499753324023817,0.008325497185120182,2.5528766598250285E-4,1.6801486573409699,4.643923945264011,-1.0006966561309691,-0.007563931910158699
0.009686089839949744,0.014990136311907444,0.008313499599172288,5.123861474455144E-4,1.7134617755253696,4.68951578185811,-0.8522567619800027,-0.06603068358645132
0.009750662182328266,0.015137786300058416,0.007962712257202803,3.866604000931472E-4,1.2955450376977682,4.357382018038556,-0.8359162190199066,-0.10587394608275079
0.009599927206603588,0.015144196947977908,0.007910089038262555,6.154481024680131E-4,1.2818010384228222,4.360742908238586,-0.7004722984459476,-0.15341444811056212
